SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
"In accordance with local MLS rules, some MLS listings are not included in the download"
PAST SALE,April-9-2025,Single Family Residential,17657 NE 129th Pl,Redmond,WA,98052,1520000,3,2.5,English Hill,2078,7500,1985,,731,,Sold,,,https://www.redfin.com/WA/Redmond/17657-NE-129th-Pl-98052/home/450676,NWMLS as Distributed by MLS Grid,2340265,N,Y,47.7155803,-122.1023932
PAST SALE,April-1-2025,Single Family Residential,17503 NE 137th St,Redmond,WA,98052,1515000,4,3.0,English Hill,2480,7110,1984,,611,18,Sold,,,https://www.redfin.com/WA/Redmond/17503-NE-137th-St-98052/home/449861,NWMLS as Distributed by MLS Grid,2335895,N,Y,47.7223429,-122.1065803
PAST SALE,April-17-2025,Townhouse,8612 137th Ave NE,Redmond,WA,98052,990210,3,2.5,Rose Hill,1440,2123,1984,,688,145,Sold,,,https://www.redfin.com/WA/Redmond/8612-137th-Ave-NE-98052/home/511094,NWMLS as Distributed by MLS Grid,2343337,N,Y,47.6796976,-122.1563196
PAST SALE,April-11-2025,Single Family Residential,8727 140th Ct NE,Redmond,WA,98052,1700000,4,2.5,Rose Hill,2080,7640,1983,,817,,Sold,,,https://www.redfin.com/WA/Redmond/8727-140th-Ct-NE-98052/home/511099,NWMLS as Distributed by MLS Grid,2332158,N,Y,47.6814468,-122.1529876
PAST SALE,July-10-2025,Single Family Residential,17805 NE 29th St,Redmond,WA,98052,1637999,4,3.0,Microsoft,2440,9789,1967,,671,,Sold,,,https://www.redfin.com/WA/Redmond/17805-NE-29th-St-98052/home/505332,NWMLS as Distributed by MLS Grid,2395207,N,Y,47.6360203,-122.1019153
PAST SALE,August-29-2025,Single Family Residential,17512 NE 22nd Ct,Redmond,WA,98052,1508000,4,2.5,Redmond,2340,12669,1968,,644,,Sold,,,https://www.redfin.com/WA/Redmond/17512-NE-22nd-Ct-98052/home/502472,NWMLS as Distributed by MLS Grid,2411138,N,Y,47.6301639,-122.1062643
PAST SALE,September-26-2025,Single Family Residential,2835 178th Ave NE,Redmond,WA,98052,1825000,4,2.5,Microsoft,2560,9679,1967,,713,,Sold,,,https://www.redfin.com/WA/Redmond/2835-178th-Ave-NE-98052/home/505471,NWMLS as Distributed by MLS Grid,2429024,N,Y,47.6360074,-122.1026538
PAST SALE,May-2-2025,Single Family Residential,15998 NE 117th Way,Redmond,WA,98052,2850000,4,4.0,Education Hill,3592,7198,2014,,793,79,Sold,,,https://www.redfin.com/WA/Redmond/15998-NE-117th-Way-98052/home/52877006,NWMLS as Distributed by MLS Grid,2356206,N,Y,47.705318,-122.1256352
PAST SALE,May-23-2025,Single Family Residential,14021 NE 62nd St,Redmond,WA,98052,1600000,3,2.0,Grass Lawn Park,1600,8470,1973,,1000,,Sold,,,https://www.redfin.com/WA/Redmond/14021-NE-62nd-St-98052/home/516681,NWMLS as Distributed by MLS Grid,2360891,N,Y,47.6622246,-122.1521154
PAST SALE,May-20-2025,Single Family Residential,10614 184th Ave NE,Redmond,WA,98052,1350000,3,2.5,Education Hill,1640,8881,1982,,823,,Sold,,,https://www.redfin.com/WA/Redmond/10614-184th-Ave-NE-98052/home/324363,NWMLS as Distributed by MLS Grid,2356219,N,Y,47.6953213,-122.0957916
PAST SALE,September-3-2025,Single Family Residential,9517 164th Ave NE,Redmond,WA,98052,1300000,5,2.5,Education Hill,2204,8560,1964,,590,,Sold,,,https://www.redfin.com/WA/Redmond/9517-164th-Ave-NE-98052/home/324912,NWMLS as Distributed by MLS Grid,2415212,N,Y,47.6864906,-122.1213888
PAST SALE,August-28-2025,Single Family Residential,16120 NE 98th St,Redmond,WA,98052,1383000,3,2.0,Education Hill,1410,8400,1969,,981,,Sold,,,https://www.redfin.com/WA/Redmond/16120-NE-98th-St-98052/home/323959,NWMLS as Distributed by MLS Grid,2408286,N,Y,47.6882695,-122.1253699
PAST SALE,May-22-2025,Townhouse,6509 188th Pl NE #110,Redmond,WA,98052,1070000,3,2.5,Redmond,1619,,2003,,661,748,Sold,,,https://www.redfin.com/WA/Redmond/6509-188th-Pl-NE-98052/unit-110/home/51787,NWMLS as Distributed by MLS Grid,2355839,N,Y,47.6638896,-122.0865515
PAST SALE,July-11-2025,Single Family Residential,14208 NE 73rd St,Redmond,WA,98052,1450000,3,2.5,Grass Lawn Park,1710,7800,1968,,848,,Sold,,,https://www.redfin.com/WA/Redmond/14208-NE-73rd-St-98052/home/516612,NWMLS as Distributed by MLS Grid,2388522,N,Y,47.6703205,-122.1504126
PAST SALE,May-23-2025,Single Family Residential,16420 NE 96th Pl,Redmond,WA,98052,1180000,3,2.0,Education Hill,1560,20467,1964,,756,,Sold,,,https://www.redfin.com/WA/Redmond/16420-NE-96th-Pl-98052/home/323733,NWMLS as Distributed by MLS Grid,2359843,N,Y,47.6863084,-122.1203579
PAST SALE,July-28-2025,Townhouse,15915 NE 95th Way #15,Redmond,WA,98052,1200000,3,2.5,Downtown Redmond,1956,,1998,,613,780,Sold,,,https://www.redfin.com/WA/Redmond/15915-NE-95th-Way-98052/unit-15/home/12059,NWMLS as Distributed by MLS Grid,2381820,N,Y,47.685189296322534,-122.12889720602251
PAST SALE,April-30-2025,Single Family Residential,3504 175th Ave NE,Redmond,WA,98052,1625000,4,3.0,Redmond,2340,9450,1976,,694,,Sold,,,https://www.redfin.com/WA/Redmond/3504-175th-Ave-NE-98052/home/504227,NWMLS as Distributed by MLS Grid,2346667,N,Y,47.6413511,-122.1069219
PAST SALE,June-13-2025,Townhouse,18634 NE 57th Way,Redmond,WA,98052,891000,3,2.5,English Cove,1392,,1995,,640,628,Sold,,,https://www.redfin.com/WA/Redmond/18634-NE-57th-Way-98052/home/12446334,NWMLS as Distributed by MLS Grid,2373725,N,Y,47.6583995,-122.0921334
PAST SALE,April-18-2025,Single Family Residential,15774 NE 120th Way,Redmond,WA,98052,1860000,4,2.5,Education Hill,2340,5346,2004,,795,50,Sold,,,https://www.redfin.com/WA/Redmond/15774-NE-120th-Way-98052/home/450262,NWMLS as Distributed by MLS Grid,2341115,N,Y,47.7072945,-122.1290131
PAST SALE,July-11-2025,Condo/Co-op,8215 145th Ct NE Unit A11,Redmond,WA,98052,575000,2,2.0,Redmond,1081,,1979,,532,600,Sold,,,https://www.redfin.com/WA/Redmond/8215-145th-Ct-NE-98052/unit-A11/home/29017,NWMLS as Distributed by MLS Grid,2388142,N,Y,47.6780125,-122.1467469
PAST SALE,July-1-2025,Single Family Residential,16733 NE 87th St,Redmond,WA,98052,1500000,5,3.0,Education Hill,2840,12635,1960,,528,,Sold,,,https://www.redfin.com/WA/Redmond/16733-NE-87th-St-98052/home/322898,NWMLS as Distributed by MLS Grid,2363532,N,Y,47.6795724,-122.1165705
PAST SALE,June-11-2025,Single Family Residential,2861 W Lake Sammamish Pkwy NE,Redmond,WA,98052,1400000,4,2.5,West Lake Sammamish,2440,12196,1974,,574,,Sold,,,https://www.redfin.com/WA/Redmond/2861-W-Lake-Sammamish-Pkwy-NE-98052/home/504786,NWMLS as Distributed by MLS Grid,2371890,N,Y,47.6354898,-122.0941407
PAST SALE,April-23-2025,Condo/Co-op,15821 NE Leary Way #222,Redmond,WA,98052,372000,1,1.0,Downtown Redmond,629,,1981,,591,348,Sold,,,https://www.redfin.com/WA/Redmond/15821-Leary-Way-98052/unit-222/home/12521299,NWMLS as Distributed by MLS Grid,2347310,N,Y,47.669387,-122.128014
PAST SALE,June-16-2025,Single Family Residential,16630 NE 92nd St,Redmond,WA,98052,1385000,3,3.0,Education Hill,1723,8925,1968,,804,,Sold,,,https://www.redfin.com/WA/Redmond/16630-NE-92nd-St-98052/home/325112,NWMLS as Distributed by MLS Grid,2372579,N,Y,47.6839722,-122.1171835
PAST SALE,June-27-2025,Single Family Residential,14210 NE 63rd Ct,Redmond,WA,98052,1495000,3,2.0,Grass Lawn Park,1610,8800,1969,,929,,Sold,,,https://www.redfin.com/WA/Redmond/14210-NE-63rd-Ct-98052/home/514298,NWMLS as Distributed by MLS Grid,2381648,N,Y,47.6634799,-122.1502999
PAST SALE,April-10-2025,Single Family Residential,8116 137th Ave NE,Redmond,WA,98052,1505000,4,3.0,Redmond,2490,9556,1969,,604,,Sold,,,https://www.redfin.com/WA/Redmond/8116-137th-Ave-NE-98052/home/517296,NWMLS as Distributed by MLS Grid,2343400,N,Y,47.6763404,-122.156939
PAST SALE,May-6-2025,Townhouse,17824 NE 96th Way #2,Redmond,WA,98052,835000,3,2.5,Education Hill,1359,,1997,,614,687,Sold,,,https://www.redfin.com/WA/Redmond/17824-NE-96th-Way-98052/unit-2/home/2346,NWMLS as Distributed by MLS Grid,2353001,N,Y,47.6860225,-122.1008266
PAST SALE,,Condo/Co-op,8980 Redmond Woodinville Rd NE #301,Redmond,WA,98052,550000,2,2.0,,925,,1981,,595,,,,,https://www.redfin.com/WA/Redmond/8980-Redmond-Woodinville-Rd-NE-98052/unit-301/home/12538074,,,N,Y,47.6819631,-122.1219103
PAST SALE,June-3-2025,Single Family Residential,10640 157th Ave NE,Redmond,WA,98052,1450000,4,2.5,Education Hill,1911,8400,1979,,759,,Sold,,,https://www.redfin.com/WA/Redmond/10640-157th-Ave-NE-98052/home/322971,NWMLS as Distributed by MLS Grid,2368341,N,Y,47.6961503,-122.1298947
PAST SALE,September-8-2025,Single Family Residential,11574 179th Ct NE,Redmond,WA,98052,1400000,4,2.5,Education Hill,1860,3696,2001,,753,45,Sold,,,https://www.redfin.com/WA/Redmond/11574-179th-Ct-NE-98052/home/322868,NWMLS as Distributed by MLS Grid,2417508,N,Y,47.7033649,-122.1000699
PAST SALE,September-19-2025,Single Family Residential,6609 141st Pl NE,Redmond,WA,98052,1550000,4,2.5,Grass Lawn Park,2100,9044,1972,,738,,Sold,,,https://www.redfin.com/WA/Redmond/6609-141st-Pl-NE-98052/home/515002,NWMLS as Distributed by MLS Grid,2417974,N,Y,47.6652904,-122.1513064
PAST SALE,August-5-2025,Single Family Residential,17477 NE 123rd Way,Redmond,WA,98052,2000000,5,2.5,Education Hill,2708,3600,2014,,739,50,Sold,,,https://www.redfin.com/WA/Redmond/17477-NE-123rd-Way-98052/home/58531529,NWMLS as Distributed by MLS Grid,2401935,N,Y,47.7096144,-122.1064429
PAST SALE,August-11-2025,Single Family Residential,18224 NE 27th St,Redmond,WA,98052,1535000,4,2.0,Brae Burn,1870,9126,1968,,821,280,Sold,,,https://www.redfin.com/WA/Redmond/18224-NE-27th-St-98052/home/503960,NWMLS as Distributed by MLS Grid,2409640,N,Y,47.6342458,-122.0966114
PAST SALE,June-27-2025,Single Family Residential,2850 W Lake Sammamish Pkwy NE,Redmond,WA,98052,4298000,4,3.0,West Lake Sammamish,3302,15188,1974,,1302,,Sold,,,https://www.redfin.com/WA/Redmond/2850-W-Lake-Sammamish-Pkwy-NE-98052/home/326581,NWMLS as Distributed by MLS Grid,2364734,N,Y,47.6360855,-122.0926972
PAST SALE,September-5-2025,Single Family Residential,17516 NE 138 St,Redmond,WA,98052,1310000,3,2.5,English Hill,2130,7659,1984,,615,18,Sold,,,https://www.redfin.com/WA/Redmond/17516-NE-138th-St-98052/home/450554,NWMLS as Distributed by MLS Grid,2414952,N,Y,47.7239323,-122.1059642
PAST SALE,April-24-2025,Single Family Residential,16615 NE 108th Pl,Redmond,WA,98052,1550000,3,2.5,Education Hill,1850,9600,1977,,838,,Sold,,,https://www.redfin.com/WA/Redmond/16615-NE-108th-Pl-98052/home/323210,NWMLS as Distributed by MLS Grid,2349939,N,Y,47.6967244,-122.1180307
PAST SALE,April-7-2025,Single Family Residential,7748 151st Ave NE,Redmond,WA,98052,1472500,5,2.5,Grass Lawn Park,2950,12230,1963,,499,,Sold,,,https://www.redfin.com/WA/Redmond/7748-151st-Ave-NE-98052/home/514445,NWMLS as Distributed by MLS Grid,2338238,N,Y,47.6745967,-122.1386566
PAST SALE,June-30-2025,Single Family Residential,9305 169th Pl NE,Redmond,WA,98052,1370000,4,2.0,Education Hill,2000,9760,1977,,685,,Sold,,,https://www.redfin.com/WA/Redmond/9305-169th-Pl-NE-98052/home/325073,NWMLS as Distributed by MLS Grid,2374877,N,Y,47.6848896,-122.1145714
PAST SALE,April-7-2025,Single Family Residential,7657 152nd Ave NE,Redmond,WA,98052,2550000,4,3.5,Microsoft,3430,15246,2003,,743,,Sold,,,https://www.redfin.com/WA/Redmond/7657-152nd-Ave-NE-98052/home/515044,NWMLS as Distributed by MLS Grid,2333483,N,Y,47.6729236,-122.1380845
PAST SALE,May-6-2025,Townhouse,10909 Avondale Rd NE Unit C109,Redmond,WA,98052,720000,3,2.5,Avondale,1487,,1992,,484,667,Sold,,,https://www.redfin.com/WA/Redmond/10909-Avondale-Rd-NE-98052/unit-C109/home/11220,NWMLS as Distributed by MLS Grid,2358013,N,Y,47.6968482,-122.0942945
PAST SALE,May-20-2025,Condo/Co-op,6355 137th Ave NE #312,Redmond,WA,98052,260000,1,1.0,Bridle Trails,827,,1969,,314,447,Sold,,,https://www.redfin.com/WA/Redmond/6355-137th-Ave-NE-98052/unit-312/home/64617,NWMLS as Distributed by MLS Grid,2360994,N,Y,47.6625851,-122.1577824
PAST SALE,July-23-2025,Single Family Residential,14155 177th Ave NE,Redmond,WA,98052,1350000,4,2.5,English Hill,2310,11532,1985,,584,18,Sold,,,https://www.redfin.com/WA/Redmond/14155-177th-Ave-NE-98052/home/449752,NWMLS as Distributed by MLS Grid,2363102,N,Y,47.7276654,-122.1024865
PAST SALE,,Single Family Residential,2853 W Lake Sammamish Pkwy NE,Redmond,WA,98052,1510000,3,3.5,,2210,14810,1976,,683,,,,,https://www.redfin.com/WA/Redmond/2853-W-Lake-Sammamish-Pkwy-NE-98052/home/505288,,,N,Y,47.6356888,-122.0934227
PAST SALE,June-30-2025,Townhouse,6910 Old Redmond Rd #116,Redmond,WA,98052,1020000,3,2.5,Microsoft,1988,,1990,,513,522,Sold,,,https://www.redfin.com/WA/Redmond/6910-Old-Redmond-Rd-98052/unit-116/home/13769,NWMLS as Distributed by MLS Grid,2375918,N,Y,47.6661732,-122.1338426
PAST SALE,May-1-2025,Condo/Co-op,7371 Old Redmond Rd #105,Redmond,WA,98052,440000,1,1.5,Grass Lawn Park,1015,,1979,,433,789,Sold,,,https://www.redfin.com/WA/Redmond/7371-Old-Redmond-Rd-98052/unit-105/home/15540,NWMLS as Distributed by MLS Grid,2346626,N,Y,47.6721747,-122.1371732
PAST SALE,September-18-2025,Single Family Residential,2507 175th Ave NE,Redmond,WA,98052,693000,2,1.0,Microsoft,1150,2571,1968,,603,573,Sold,,,https://www.redfin.com/WA/Redmond/2507-175th-Ave-NE-98052/home/504268,NWMLS as Distributed by MLS Grid,2419084,N,Y,47.6323956,-122.1068882
PAST SALE,September-16-2025,Condo/Co-op,17411 NE 45th St #166,Redmond,WA,98052,875000,3,2.0,Lake Sammamish,1542,,1968,,567,956,Sold,,,https://www.redfin.com/WA/Redmond/17411-NE-45th-St-98052/unit-166/home/31211,NWMLS as Distributed by MLS Grid,2416045,N,Y,47.65011,-122.109389
PAST SALE,July-9-2025,Single Family Residential,8058 132nd Ave NE,Redmond,WA,98052,1060000,2,1.0,Redmond,1050,7066,1954,,1010,,Sold,,,https://www.redfin.com/WA/Redmond/8058-132nd-Ave-NE-98052/home/517300,NWMLS as Distributed by MLS Grid,2385492,N,Y,47.6770511,-122.1635671
PAST SALE,June-13-2025,Townhouse,6640 137th Ave NE #419,Redmond,WA,98052,493800,2,1.5,Bridle Trails,1060,,1972,,466,491,Sold,,,https://www.redfin.com/WA/Redmond/6640-137th-Ave-NE-98052/unit-419/home/71738,NWMLS as Distributed by MLS Grid,2369008,N,Y,47.6653079,-122.1576642
PAST SALE,May-20-2025,Single Family Residential,15630 NE 56th Way,Redmond,WA,98052,2520000,4,3.0,Microsoft,3100,12327,2010,,813,,Sold,,,https://www.redfin.com/WA/Redmond/15630-NE-56th-Way-98052/home/22509944,NWMLS as Distributed by MLS Grid,2344166,N,Y,47.6585169,-122.1311233
PAST SALE,August-7-2025,Condo/Co-op,7434 W Lake Sammamish Pkwy NE #1-306 Unit 1-306,Redmond,WA,98052,459500,1,1.0,Redmond,864,,1984,,532,479,Sold,,,https://www.redfin.com/WA/Redmond/7434-W-Lake-Sammamish-Pkwy-NE-98052/unit-01-306/home/16565,NWMLS as Distributed by MLS Grid,2396951,N,Y,47.670285,-122.129669
PAST SALE,August-20-2025,Single Family Residential,8605 137th Ave NE,Redmond,WA,98052,795000,2,2.5,Rose Hill,1340,1856,1984,,593,145,Sold,,,https://www.redfin.com/WA/Redmond/8605-137th-Ave-NE-98052/home/511690,NWMLS as Distributed by MLS Grid,2406262,N,Y,47.6797058,-122.1570804
PAST SALE,June-20-2025,Single Family Residential,16152 NE 112th St,Redmond,WA,98052,1500000,4,2.5,Redmond,2210,12376,1983,,679,,Sold,,,https://www.redfin.com/WA/Redmond/16152-NE-112th-St-98052/home/323388,NWMLS as Distributed by MLS Grid,2362790,N,Y,47.7009237,-122.1239788
PAST SALE,April-30-2025,Condo/Co-op,9474 Redmond Woodinville Rd NE Unit A208E,Redmond,WA,98052,360000,2,1.0,Redmond,844,,1980,,427,619,Sold,,,https://www.redfin.com/WA/Redmond/9474-Redmond-Woodinville-Rd-NE-98052/unit-A208E/home/103960754,NWMLS as Distributed by MLS Grid,2345758,N,Y,47.6853063,-122.1246302
