SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
"In accordance with local MLS rules, some MLS listings are not included in the download"
PAST SALE,May-29-2025,Single Family Residential,16633 41st Ave SE,Bothell,WA,98012,1315000,4,3.0,Bothell,2317,4792,2007,,568,46,Sold,,,https://www.redfin.com/WA/Bothell/16633-41st-Ave-SE-98012/home/12490814,NWMLS as Distributed by MLS Grid,2364055,N,Y,47.8462366,-122.1775606
PAST SALE,April-11-2025,Condo/Co-op,16000 Village Green Dr Unit C,Mill Creek,WA,98012,600000,2,2.0,Mill Creek,1275,,1981,,471,352,Sold,,,https://www.redfin.com/WA/Mill-Creek/16000-Village-Green-Dr-98012/unit-C/home/2799183,NWMLS as Distributed by MLS Grid,2340663,N,Y,47.8532588,-122.209442
PAST SALE,September-5-2025,Single Family Residential,124 167th Pl SW,Bothell,WA,98012,680000,3,2.0,Martha Lake,1858,13939,1950,,366,,Sold,,,https://www.redfin.com/WA/Bothell/124-167th-Pl-SW-98012/home/2884310,NWMLS as Distributed by MLS Grid,2411326,N,Y,47.8463354,-122.2353633
PAST SALE,September-10-2025,Condo/Co-op,19619 23rd Dr SE,Bothell,WA,98012,980000,3,2.5,North Creek,1871,2590,2014,,524,105,Sold,,,https://www.redfin.com/WA/Bothell/19619-23rd-Dr-SE-98012/home/56330565,NWMLS as Distributed by MLS Grid,2420841,N,Y,47.8195796,-122.2008638
PAST SALE,September-5-2025,Single Family Residential,310 181st St SE,Bothell,WA,98012,1070000,3,2.5,North Bothell,2127,4356,2017,,503,50,Sold,,,https://www.redfin.com/WA/Bothell/310-181st-St-SE-98012/home/161217929,NWMLS as Distributed by MLS Grid,2413844,N,Y,47.8336316,-122.2286874
PAST SALE,June-18-2025,Single Family Residential,3330 170th Pl SE,Bothell,WA,98012,1200000,4,2.5,North Bothell,2477,4356,2008,,484,33,Sold,,,https://www.redfin.com/WA/Bothell/3330-170th-Pl-SE-98012/home/21501628,NWMLS as Distributed by MLS Grid,2371731,N,Y,47.842813,-122.1869899
PAST SALE,April-9-2025,Single Family Residential,15814 25th Dr SE,Mill Creek,WA,98012,1194500,5,2.5,Mill Creek Country Club,2472,7405,1977,,483,59,Sold,,,https://www.redfin.com/WA/Mill-Creek/15814-25th-Dr-SE-98012/home/2772478,NWMLS as Distributed by MLS Grid,2343510,N,Y,47.8541877,-122.1991936
PAST SALE,May-21-2025,Single Family Residential,3804 199th St SE,Bothell,WA,98012,1600000,3,3.5,Bothell,2528,15246,1988,,633,,Sold,,,https://www.redfin.com/WA/Bothell/3804-199th-St-SE-98012/home/2565740,NWMLS as Distributed by MLS Grid,2354889,N,Y,47.8165968,-122.1816002
PAST SALE,April-23-2025,Single Family Residential,15515 3rd Dr SE,Mill Creek,WA,98012,1500000,3,2.5,Mill Creek,2896,9148,2002,,518,48,Sold,,,https://www.redfin.com/WA/Mill-Creek/15515-3rd-Dr-SE-98012/home/2889630,NWMLS as Distributed by MLS Grid,2345584,N,Y,47.8568166,-122.2269032
PAST SALE,May-2-2025,Single Family Residential,16220 34th Dr SE,Mill Creek,WA,98012,1155000,4,2.5,Mill Creek,2089,5227,1998,,553,33,Sold,,,https://www.redfin.com/WA/Mill-Creek/16220-34th-Dr-SE-98012/home/2860047,NWMLS as Distributed by MLS Grid,2351720,N,Y,47.8502262,-122.1886017
PAST SALE,May-27-2025,Single Family Residential,14 180th Pl SE,Bothell,WA,98012,1400000,5,3.0,Bothell,3068,3485,2022,,456,105,Sold,,,https://www.redfin.com/WA/Bothell/14-180th-Pl-SE-98012/home/177791934,NWMLS as Distributed by MLS Grid,2359727,N,Y,47.834428,-122.23351
PAST SALE,June-9-2025,Townhouse,14915 38th Dr SE Unit X-1164,Bothell,WA,98012,540000,3,2.5,Mill Creek,1340,,2007,,403,420,Sold,,,https://www.redfin.com/WA/Bothell/14915-38th-Dr-SE-98012/unit-X1164/home/177311396,NWMLS as Distributed by MLS Grid,2372864,N,Y,47.8623011,-122.1798867
PAST SALE,June-27-2025,Single Family Residential,2524 171st St SE,Bothell,WA,98012,830000,3,2.0,Bothell,1636,7405,1977,,507,,Sold,,,https://www.redfin.com/WA/Bothell/2524-171st-St-SE-98012/home/2774331,NWMLS as Distributed by MLS Grid,2364474,N,Y,47.8427762,-122.1981651
PAST SALE,April-25-2025,Single Family Residential,17016 16th Dr SE,Bothell,WA,98012,1153000,4,2.5,Bothell,2041,3049,2008,,565,62,Sold,,,https://www.redfin.com/WA/Bothell/17016-16th-Dr-SE-98012/home/21501151,NWMLS as Distributed by MLS Grid,2344282,N,Y,47.8435345,-122.2107572
PAST SALE,May-29-2025,Single Family Residential,17528 28th Ave SE,Bothell,WA,98012,835000,3,2.5,Mays Pond,1644,7841,1985,,508,,Sold,,,https://www.redfin.com/WA/Bothell/17528-28th-Ave-SE-98012/home/2799822,NWMLS as Distributed by MLS Grid,2372166,N,Y,47.8384154,-122.1946206
PAST SALE,July-9-2025,Single Family Residential,2003 Mill Pointe Dr SE,Mill Creek,WA,98012,900000,2,2.5,Mill Creek,2196,3920,1987,,410,325,Sold,,,https://www.redfin.com/WA/Mill-Creek/2003-Mill-Pointe-Dr-SE-98012/home/2811471,NWMLS as Distributed by MLS Grid,2360496,N,Y,47.8524232,-122.2059214
PAST SALE,April-28-2025,Single Family Residential,3001 183rd Pl SE,Bothell,WA,98012,1100000,4,2.5,North Creek,1870,3049,2010,,588,60,Sold,,,https://www.redfin.com/WA/Bothell/3001-183rd-Pl-SE-98012/home/35611602,NWMLS as Distributed by MLS Grid,2348439,N,Y,47.8313884,-122.1923392
PAST SALE,June-20-2025,Condo/Co-op,17706 33rd Dr SE,Bothell,WA,98012,830000,3,2.5,Bothell,1493,3056,2012,,556,64,Sold,,,https://www.redfin.com/WA/Bothell/17706-33rd-Dr-SE-98012/home/51566756,NWMLS as Distributed by MLS Grid,2377428,N,Y,47.836919,-122.188257
PAST SALE,July-7-2025,Townhouse,15606 Country Club Dr Unit B,Mill Creek,WA,98012,945000,3,2.5,Mill Creek Country Club,2121,,2003,,446,625,Sold,,,https://www.redfin.com/WA/Mill-Creek/15606-Country-Club-Dr-98012/unit-B/home/2900105,NWMLS as Distributed by MLS Grid,2385032,N,Y,47.855744,-122.207411
PAST SALE,June-4-2025,Single Family Residential,17228 29th Dr SE,Bothell,WA,98012,650000,4,2.5,Bothell,1760,7841,1978,,369,,Sold,,,https://www.redfin.com/WA/Bothell/17228-29th-Dr-SE-98012/home/2779290,NWMLS as Distributed by MLS Grid,2370866,N,Y,47.8408529,-122.196304
PAST SALE,April-14-2025,Townhouse,16502 SE 2nd Ave,Bothell,WA,98012,780000,3,2.5,Martha Lake,1852,2178,2010,,421,275,Sold,,,https://www.redfin.com/WA/Bothell/16502-2nd-Ave-SE-98012/home/39951844,NWMLS as Distributed by MLS Grid,2339463,N,Y,47.848219,-122.230084
PAST SALE,April-3-2025,Condo/Co-op,129 161st Pl SE,Bothell,WA,98012,825000,3,2.5,Mill Creek,1814,2989,2011,,455,75,Sold,,,https://www.redfin.com/WA/Bothell/129-161st-Pl-SE-98012/home/40022147,NWMLS as Distributed by MLS Grid,2341700,N,Y,47.8516211,-122.2289874
PAST SALE,May-28-2025,Single Family Residential,13919 33rd Dr SE,Mill Creek,WA,98012,905000,4,2.5,Mill Creek,1883,2614,2012,,481,50,Sold,,,https://www.redfin.com/WA/Mill-Creek/13919-33rd-Dr-SE-98012/home/40116184,NWMLS as Distributed by MLS Grid,2364306,N,Y,47.8709338,-122.1868584
PAST SALE,August-27-2025,Townhouse,17826 20th Ave SE,Bothell,WA,98012,920000,4,3.0,Bothell,2918,2760,2007,,315,80,Sold,,,https://www.redfin.com/WA/Bothell/17826-20th-Ave-SE-98012/home/179770522,NWMLS as Distributed by MLS Grid,2418493,N,Y,47.8356866,-122.2063498
PAST SALE,July-30-2025,Single Family Residential,16002 32nd Ave SE,Mill Creek,WA,98012,1625000,4,2.5,Mill Creek,3442,8276,1997,,472,35,Sold,,,https://www.redfin.com/WA/Mill-Creek/16002-32nd-Ave-SE-98012/home/2850262,NWMLS as Distributed by MLS Grid,2394799,N,Y,47.8525488,-122.1906958
PAST SALE,June-16-2025,Single Family Residential,3018 145th Pl SE,Mill Creek,WA,98012,1275000,4,3.0,Mill Creek Country Club,2544,12632,1997,,501,41,Sold,,,https://www.redfin.com/WA/Mill-Creek/3018-145th-Pl-SE-98012/home/2853802,NWMLS as Distributed by MLS Grid,2371667,N,Y,47.8655373,-122.1917082
PAST SALE,August-12-2025,Single Family Residential,227 155th Pl SE,Bothell,WA,98012,889000,3,3.0,Martha Lake,2382,10890,1970,,373,,Sold,,,https://www.redfin.com/WA/Bothell/227-155th-Pl-SE-98012/home/2769968,NWMLS as Distributed by MLS Grid,2408330,N,Y,47.8574834,-122.228425
PAST SALE,April-15-2025,Single Family Residential,16609 28TH Dr SE,Bothell,WA,98012,935000,4,2.5,Bothell,1979,7841,1979,,472,,Sold,,,https://www.redfin.com/WA/Bothell/16609-28th-Dr-SE-98012/home/2784359,NWMLS as Distributed by MLS Grid,2342913,N,Y,47.8472465,-122.1951178
PAST SALE,June-9-2025,Single Family Residential,14415 26th Dr SE,Mill Creek,WA,98012,1200000,4,2.5,Mill Creek,2297,10019,1979,,522,59,Sold,,,https://www.redfin.com/WA/Mill-Creek/14415-26th-Dr-SE-98012/home/2783627,NWMLS as Distributed by MLS Grid,2368410,N,Y,47.8667547,-122.1972389
PAST SALE,April-15-2025,Single Family Residential,127 195th Pl SW,Bothell,WA,98012,1110000,4,2.5,Bothell,2315,3485,2008,,479,21,Sold,,,https://www.redfin.com/WA/Bothell/127-195th-Pl-SW-98012/home/22963634,NWMLS as Distributed by MLS Grid,2345877,N,Y,47.8211587,-122.2352517
PAST SALE,April-17-2025,Single Family Residential,19604 35th Dr SE,Bothell,WA,98012,1271000,3,2.5,North Creek,2142,3485,2013,,593,75,Sold,,,https://www.redfin.com/WA/Bothell/19604-35th-Dr-SE-98012/home/54808810,NWMLS as Distributed by MLS Grid,2347769,N,Y,47.81984,-122.1854252
PAST SALE,August-21-2025,Single Family Residential,3923 186th Pl SE,Bothell,WA,98012,1600000,4,3.0,North Creek,3042,4792,2016,,526,63,Sold,,,https://www.redfin.com/WA/Bothell/3923-186th-Pl-SE-98012/home/112745181,NWMLS as Distributed by MLS Grid,2411964,N,Y,47.8288051,-122.1793859
PAST SALE,June-18-2025,Single Family Residential,3327 170th Pl SE,Bothell,WA,98012,1245000,3,2.5,Mill Creek,2772,6098,2007,,449,33,Sold,,,https://www.redfin.com/WA/Bothell/3327-170th-Pl-SE-98012/home/12489377,NWMLS as Distributed by MLS Grid,2373881,N,Y,47.8431983,-122.1871097
PAST SALE,August-29-2025,Single Family Residential,2827 191st Pl SE,Bothell,WA,98012,1422000,4,2.5,Bothell,2800,6970,2000,,508,50,Sold,,,https://www.redfin.com/WA/Bothell/2827-191st-Pl-SE-98012/home/2864403,NWMLS as Distributed by MLS Grid,2411106,N,Y,47.8241558,-122.1937302
PAST SALE,June-4-2025,Single Family Residential,19621 10th Dr SE,Bothell,WA,98012,1075000,4,2.5,Thrashers Corner,2008,6970,1996,,535,,Sold,,,https://www.redfin.com/WA/Bothell/19621-10th-Dr-SE-98012/home/2849463,NWMLS as Distributed by MLS Grid,2375002,N,Y,47.8197913,-122.2172767
PAST SALE,September-8-2025,Single Family Residential,1321 142nd Pl SE,Mill Creek,WA,98012,1275000,4,2.0,Mill Creek Country Club,2784,9148,1987,,458,61,Sold,,,https://www.redfin.com/WA/Mill-Creek/1321-142nd-Pl-SE-98012/home/2801482,NWMLS as Distributed by MLS Grid,2408993,N,Y,47.8692645,-122.2149846
PAST SALE,April-30-2025,Single Family Residential,211 160th St SE,Bothell,WA,98012,697525,3,1.0,Mill Creek,1560,10019,1963,,447,,Sold,,,https://www.redfin.com/WA/Bothell/211-160th-St-SE-98012/home/2760032,NWMLS as Distributed by MLS Grid,2353762,N,Y,47.8532084,-122.2291728
PAST SALE,June-20-2025,Single Family Residential,1826 168th Pl SE,Mill Creek,WA,98012,865000,3,2.5,Mill Creek,1831,6970,1989,,472,13,Sold,,,https://www.redfin.com/WA/Mill-Creek/1826-168th-Pl-SE-98012/home/2818464,NWMLS as Distributed by MLS Grid,2382810,N,Y,47.8453733,-122.2075089
PAST SALE,May-24-2025,Single Family Residential,16624 1st Ave SE,Bothell,WA,98012,849000,4,2.0,Martha Lake,1856,16117,1968,,457,,Sold,,,https://www.redfin.com/WA/Bothell/16624-1st-Ave-SE-98012/home/2716027,NWMLS as Distributed by MLS Grid,2361284,N,Y,47.8467233,-122.2326812
PAST SALE,July-11-2025,Single Family Residential,102 167th St SW,Bothell,WA,98012,839000,4,3.0,Martha Lake,1719,3920,2001,,488,,Sold,,,https://www.redfin.com/WA/Bothell/102-167th-St-SW-98012/home/2889808,NWMLS as Distributed by MLS Grid,2386899,N,Y,47.8467639,-122.2339539
PAST SALE,June-24-2025,Single Family Residential,3514 200th St SE,Bothell,WA,98012,1470000,4,3.5,Mill Creek,3070,11326,2019,,479,,Sold,,,https://www.redfin.com/WA/Bothell/3514-200th-St-SE-98012/home/161220741,NWMLS as Distributed by MLS Grid,2373829,N,Y,47.8156715,-122.185677
PAST SALE,June-30-2025,Single Family Residential,5511 152nd St SE,Everett,WA,98208,890000,3,2.5,Silver Firs,1880,6534,1995,,473,29,Sold,,,https://www.redfin.com/WA/Everett/5511-152nd-St-SE-98208/home/2843127,NWMLS as Distributed by MLS Grid,2374008,N,Y,47.8591879,-122.1573753
PAST SALE,April-10-2025,Single Family Residential,3923 138th St SE,Mill Creek,WA,98012,1210000,5,2.5,Thomas Lake,2431,5227,2001,,498,34,Sold,,,https://www.redfin.com/WA/Mill-Creek/3923-138th-St-SE-98012/home/2889862,NWMLS as Distributed by MLS Grid,2341730,N,Y,47.8726461,-122.1789964
PAST SALE,May-29-2025,Single Family Residential,18622 34th Ave SE,Bothell,WA,98012,1500000,5,2.5,Bothell,2866,6970,1998,,523,39,Sold,,,https://www.redfin.com/WA/Bothell/18622-34th-Ave-SE-98012/home/2863659,NWMLS as Distributed by MLS Grid,2367613,N,Y,47.827779,-122.187877
PAST SALE,June-20-2025,Single Family Residential,3827 176th Pl SE,Bothell,WA,98012,1100000,3,2.5,Bothell,1843,3485,2013,,597,94,Sold,,,https://www.redfin.com/WA/Bothell/3827-176th-Pl-SE-98012/home/54808433,NWMLS as Distributed by MLS Grid,2373189,N,Y,47.8380005,-122.1803578
PAST SALE,June-4-2025,Condo/Co-op,15825 Village Green Dr #14,Mill Creek,WA,98012,716350,3,2.5,Mill Creek,2301,,1977,,311,375,Sold,,,https://www.redfin.com/WA/Mill-Creek/15825-Village-Green-Dr-98012/unit-14/home/2774697,NWMLS as Distributed by MLS Grid,2369360,N,Y,47.8547872,-122.206442
PAST SALE,July-2-2025,Single Family Residential,17417 29th Dr SE,Bothell,WA,98012,875000,4,3.0,Bothell,2118,10454,1980,,413,,Sold,,,https://www.redfin.com/WA/Bothell/17417-29th-Dr-SE-98012/home/2787052,NWMLS as Distributed by MLS Grid,2374511,N,Y,47.8395144,-122.1927979
PAST SALE,May-7-2025,Single Family Residential,15426 34th Ave SE,Mill Creek,WA,98012,1400000,4,2.5,Mill Creek,2829,7405,1998,,495,42,Sold,,,https://www.redfin.com/WA/Mill-Creek/15426-34th-Ave-SE-98012/home/2844505,NWMLS as Distributed by MLS Grid,2353707,N,Y,47.8574599,-122.1882835
PAST SALE,May-28-2025,Townhouse,15602 Country Club Dr Unit B,Mill Creek,WA,98012,940000,4,2.5,Mill Creek Country Club,2121,194177,2003,,443,625,Sold,,,https://www.redfin.com/WA/Mill-Creek/15602-Country-Club-Dr-98012/unit-B/home/16874855,NWMLS as Distributed by MLS Grid,2363307,N,Y,47.8557629,-122.2064244
PAST SALE,April-15-2025,Townhouse,18930 Bothell-Everett Hwy Unit R102,Bothell,WA,98012,575000,3,2.5,Bothell,1251,,1996,,460,643,Sold,,,https://www.redfin.com/WA/Bothell/18930-Bothell-Everett-Hwy-98012/unit-R102/home/12104996,NWMLS as Distributed by MLS Grid,2342294,N,Y,47.8244928,-122.2079972
PAST SALE,April-4-2025,Townhouse,13919 34th Dr SE Unit A,Mill Creek,WA,98012,715000,3,2.5,Mill Creek,1572,2178,2008,,455,62,Sold,,,https://www.redfin.com/WA/Mill-Creek/13919-34th-Dr-SE-98012/unit-A/home/21500934,NWMLS as Distributed by MLS Grid,2336431,N,Y,47.8713222,-122.185981
PAST SALE,August-13-2025,Single Family Residential,17228 31st Dr SE,Bothell,WA,98012,1265000,5,3.0,Bothell,2870,5227,2009,,441,33,Sold,,,https://www.redfin.com/WA/Bothell/17228-31st-Dr-SE-98012/home/12300918,NWMLS as Distributed by MLS Grid,2402343,N,Y,47.841129,-122.1908378
PAST SALE,April-29-2025,Single Family Residential,16006 29th Dr SE,Mill Creek,WA,98012,1475000,4,3.0,Highlands,3028,7841,1990,,487,33,Sold,,,https://www.redfin.com/WA/Mill-Creek/16006-29th-Dr-SE-98012/home/2819609,NWMLS as Distributed by MLS Grid,2344187,N,Y,47.85284,-122.1931387
PAST SALE,July-15-2025,Condo/Co-op,2009 196th St SE Unit G104,Bothell,WA,98012,465000,2,2.0,Bothell,1075,,2001,,433,386,Sold,,,https://www.redfin.com/WA/Bothell/2009-196th-St-SE-98012/unit-G104/home/2887879,NWMLS as Distributed by MLS Grid,2387008,N,Y,47.821348,-122.204813
PAST SALE,August-1-2025,Single Family Residential,14302 20th Dr SE,Mill Creek,WA,98012,1470000,5,2.5,Mill Creek,3211,8712,1983,,458,61,Sold,,,https://www.redfin.com/WA/Mill-Creek/14302-20th-Dr-SE-98012/home/2789254,NWMLS as Distributed by MLS Grid,2400396,N,Y,47.8680779,-122.2047908
PAST SALE,May-20-2025,Single Family Residential,16225 27th Dr SE,Mill Creek,WA,98012,1349999,4,3.0,Highlands,2685,7405,1989,,503,35,Sold,,,https://www.redfin.com/WA/Mill-Creek/16225-27th-Dr-SE-98012/home/2819169,NWMLS as Distributed by MLS Grid,2364760,N,Y,47.8505891,-122.1953985
PAST SALE,May-7-2025,Single Family Residential,15113 21st Dr SE,Mill Creek,WA,98012,1685000,4,2.5,Mill Creek Country Club,2941,18731,1989,,573,59,Sold,,,https://www.redfin.com/WA/Mill-Creek/15113-21st-Dr-SE-98012/home/2811754,NWMLS as Distributed by MLS Grid,2351597,N,Y,47.8609646,-122.2033506
PAST SALE,June-26-2025,Condo/Co-op,17709 36th Dr SE,Bothell,WA,98012,1285000,3,2.5,Bothell,2147,3374,2014,,599,59,Sold,,,https://www.redfin.com/WA/Bothell/17709-36th-Dr-SE-98012/home/49739936,NWMLS as Distributed by MLS Grid,2384384,N,Y,47.8371739,-122.1829667
PAST SALE,May-14-2025,Single Family Residential,2831 166th Pl SE,Bothell,WA,98012,715000,3,2.0,Mays Pond,1361,7405,1984,,525,,Sold,,,https://www.redfin.com/WA/Bothell/2831-166th-Pl-SE-98012/home/2804977,NWMLS as Distributed by MLS Grid,2363823,N,Y,47.8474031,-122.1939794
PAST SALE,May-8-2025,Single Family Residential,15210 58th Ave SE,Everett,WA,98208,852000,3,2.0,Silver Firs,1456,6970,1993,,585,29,Sold,,,https://www.redfin.com/WA/Everett/15210-58th-Ave-SE-98208/home/2834181,NWMLS as Distributed by MLS Grid,2359080,N,Y,47.8596275,-122.1538613
PAST SALE,April-7-2025,Single Family Residential,1215 144th Pl SE,Mill Creek,WA,98012,1305000,4,2.5,Mill Creek,2507,9583,1992,,521,59,Sold,,,https://www.redfin.com/WA/Mill-Creek/1215-144th-Pl-SE-98012/home/2828491,NWMLS as Distributed by MLS Grid,2341862,N,Y,47.8673156,-122.2166349
PAST SALE,August-22-2025,Single Family Residential,18226 3rd Dr SE,Bothell,WA,98012,1320000,5,2.5,North Bothell,3392,4356,2017,,389,50,Sold,,,https://www.redfin.com/WA/Bothell/18226-3rd-Dr-SE-98012/home/145075902,NWMLS as Distributed by MLS Grid,2409631,N,Y,47.8322692,-122.2273893
PAST SALE,July-22-2025,Single Family Residential,111 170th St SE,Bothell,WA,98012,1000000,4,2.5,Mill Creek,2272,3920,2003,,440,39,Sold,,,https://www.redfin.com/WA/Bothell/111-170th-St-SE-98012/home/2921640,NWMLS as Distributed by MLS Grid,2382721,N,Y,47.8442061,-122.2307486
PAST SALE,May-12-2025,Single Family Residential,3904 171st St SE,Bothell,WA,98012,1625000,4,2.5,North Creek,2576,8712,2013,,631,67,Sold,,,https://www.redfin.com/WA/Bothell/3904-171st-St-SE-98012/home/54808981,NWMLS as Distributed by MLS Grid,2350083,N,Y,47.8427327,-122.1800153
PAST SALE,April-17-2025,Single Family Residential,14120 30th Ave SE,Mill Creek,WA,98012,915000,3,2.0,Mill Creek,1564,6098,1995,,585,48,Sold,,,https://www.redfin.com/WA/Mill-Creek/14120-30th-Ave-SE-98012/home/2842554,NWMLS as Distributed by MLS Grid,2341810,N,Y,47.8693646,-122.1923159
PAST SALE,April-24-2025,Single Family Residential,17612 Valley Circle Dr,Bothell,WA,98012,815000,4,3.0,Mays Pond,1700,7405,1976,,479,35,Sold,,,https://www.redfin.com/WA/Bothell/17612-Valley-Circle-Dr-98012/home/2677712,NWMLS as Distributed by MLS Grid,2347169,N,Y,47.8378767,-122.2026512
PAST SALE,August-26-2025,Single Family Residential,3630 147th St SE,Mill Creek,WA,98012,1150000,4,2.5,Mill Creek,2536,4792,2005,,453,44,Sold,,,https://www.redfin.com/WA/Mill-Creek/3630-147th-St-SE-98012/home/2905449,NWMLS as Distributed by MLS Grid,2412027,N,Y,47.8642532,-122.1828601
PAST SALE,May-2-2025,Townhouse,1900 Mill Fern Dr SE,Mill Creek,WA,98012,755000,3,2.5,Mill Creek Country Club,1721,,1978,,439,573,Sold,,,https://www.redfin.com/WA/Mill-Creek/1900-Mill-Fern-Dr-SE-98012/home/179716997,NWMLS as Distributed by MLS Grid,2356715,N,Y,47.852869,-122.207419
PAST SALE,May-8-2025,Single Family Residential,1128 203rd Pl,Bothell,WA,98012,1070000,4,3.0,Bothell,2066,10890,1970,,518,,Sold,,,https://www.redfin.com/WA/Bothell/1128-203rd-Pl-SE-98012/home/2679669,NWMLS as Distributed by MLS Grid,2356910,N,Y,47.8135251,-122.2165398
PAST SALE,June-30-2025,Single Family Residential,1722 172nd St SE,Bothell,WA,98012,702800,3,2.0,Mays Pond,1352,10019,1983,,520,,Sold,,,https://www.redfin.com/WA/Bothell/1722-172nd-St-SE-98012/home/2802642,NWMLS as Distributed by MLS Grid,2391950,N,Y,47.841247,-122.208885
PAST SALE,May-15-2025,Single Family Residential,1429 138th St SE,Mill Creek,WA,98012,898000,3,2.0,Mill Creek,1928,9583,1969,,466,,Sold,,,https://www.redfin.com/WA/Mill-Creek/1429-138th-St-SE-98012/home/2668421,NWMLS as Distributed by MLS Grid,2358316,N,Y,47.872976,-122.212508
PAST SALE,May-22-2025,Condo/Co-op,18930 Bothell Everett Hwy Unit F304,Bothell,WA,98012,412000,2,1.0,Bothell,964,,1998,,427,495,Sold,,,https://www.redfin.com/WA/Bothell/18930-Bothell-Everett-Hwy-98012/unit-F304/home/12105018,NWMLS as Distributed by MLS Grid,2359893,N,Y,47.8244928,-122.2079972
PAST SALE,June-27-2025,Single Family Residential,2708 204th St SE,Bothell,WA,98012,1235000,4,3.0,Bothell,2048,6970,1996,,603,38,Sold,,,https://www.redfin.com/WA/Bothell/2708-204th-St-SE-98012/home/2846317,NWMLS as Distributed by MLS Grid,2381599,N,Y,47.8137705,-122.1963813
PAST SALE,April-3-2025,Single Family Residential,1629 148th St SE,Mill Creek,WA,98012,2006950,4,3.0,Mill Creek Country Club,3965,13068,1987,,506,56,Sold,,,https://www.redfin.com/WA/Mill-Creek/1629-148th-St-SE-98012/home/2811688,NWMLS as Distributed by MLS Grid,2341294,N,Y,47.8644445,-122.2096855
PAST SALE,June-2-2025,Single Family Residential,4728 177th Pl SE,Bothell,WA,98012,1650000,4,3.5,Hyde Park,3182,15682,1999,,519,197,Sold,,,https://www.redfin.com/WA/Bothell/4728-177th-Pl-SE-98012/home/2862575,NWMLS as Distributed by MLS Grid,2351369,N,Y,47.8352632,-122.16827
PAST SALE,August-22-2025,Single Family Residential,16305 30th Dr SE,Mill Creek,WA,98012,1299950,4,2.5,The Highlands,2497,10018,1991,,521,35,Sold,,,https://www.redfin.com/WA/Mill-Creek/16305-30th-Dr-SE-98012/home/2821692,NWMLS as Distributed by MLS Grid,2373030,N,Y,47.850233,-122.191277
PAST SALE,June-23-2025,Condo/Co-op,16215 2nd Ave SE #43,Bothell,WA,98012,830000,3,2.5,Mill Creek,1814,3355,2011,,458,75,Sold,,,https://www.redfin.com/WA/Bothell/16215-2nd-Ave-SE-98012/home/28558108,NWMLS as Distributed by MLS Grid,2376203,N,Y,47.8508189,-122.2286581
PAST SALE,July-11-2025,Single Family Residential,2518 163rd Pl SE,Mill Creek,WA,98012,1225000,4,3.0,Mill Creek,2393,7841,1988,,512,,Sold,,,https://www.redfin.com/WA/Mill-Creek/2518-163rd-Pl-SE-98012/home/2814810,NWMLS as Distributed by MLS Grid,2390333,N,Y,47.8495821,-122.1986359
PAST SALE,August-7-2025,Single Family Residential,20014 7th Dr SE,Bothell,WA,98012,1599950,5,3.0,Bothell,2977,4854,2025,,537,100,Sold,,,https://www.redfin.com/WA/Bothell/20014-7th-Ave-SE-98012/home/195591476,NWMLS as Distributed by MLS Grid,2364225,N,Y,47.8155128,-122.2221648
PAST SALE,May-14-2025,Single Family Residential,3817 164th Pl SE,Bothell,WA,98012,1410000,5,3.0,Mill Creek,3248,4792,2006,,434,45,Sold,,,https://www.redfin.com/WA/Bothell/3817-164th-Pl-SE-98012/home/11880360,NWMLS as Distributed by MLS Grid,2356020,N,Y,47.8487216,-122.1807278
PAST SALE,August-21-2025,Single Family Residential,2730 140th Pl SE,Mill Creek,WA,98012,920375,4,2.5,Mill Creek,1890,6098,1996,,487,60,Sold,,,https://www.redfin.com/WA/Mill-Creek/2730-140th-Pl-SE-98012/home/2848402,NWMLS as Distributed by MLS Grid,2408151,N,Y,47.8700408,-122.1948632
PAST SALE,May-14-2025,Single Family Residential,321 182ND Pl SE,Bothell,WA,98012,1464990,4,3.5,North Creek,3003,3535,2025,,488,139,Sold,,,https://www.redfin.com/WA/Bothell/321-182nd-Pl-SE-98012/home/194737846,NWMLS as Distributed by MLS Grid,2332336,N,Y,47.8323876,-122.2278746
PAST SALE,April-22-2025,Single Family Residential,3222 144th St SE,Mill Creek,WA,98012,860000,3,2.0,Martha Lake,1415,8712,1995,,608,58,Sold,,,https://www.redfin.com/WA/Mill-Creek/3222-144th-St-SE-98012/home/2842591,NWMLS as Distributed by MLS Grid,2334914,N,Y,47.8677067,-122.188771
PAST SALE,April-9-2025,Single Family Residential,2404 137th Pl SE,Mill Creek,WA,98012,1195000,4,3.5,Mill Creek,2767,8712,1990,,432,,Sold,,,https://www.redfin.com/WA/Mill-Creek/2404-137th-Pl-SE-98012/home/2818181,NWMLS as Distributed by MLS Grid,2333368,N,Y,47.8727465,-122.2000665
